A_0,A_1,A_2,A_3,B_0,B_1,B_2,B_3,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,D_0,D_1,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_2,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_3,D_30,D_31,D_32,D_33,D_34,D_35,D_36,D_37,D_38,D_39,D_4,D_40,D_41,D_42,D_43,D_44,D_45,D_46,D_47,D_48,D_49,D_5,D_50,D_51,D_52,D_53,D_54,D_55,D_6,D_7,D_8,D_9,E_0,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,F_0,F_1,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,G_0,G_1,G_2,G_3,G_4,G_5,G_6,G_7,H_0,H_1,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,I_0,I_1,I_10,I_11,I_12,I_13,I_14,I_15,I_16,I_17,I_18,I_19,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,J_0,J_1,J_10,J_11,J_2,J_3,J_4,J_5,J_6,J_7,J_8,J_9,K_0,K_1,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_2,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_3,K_30,K_31,K_32,K_33,K_34,K_35,K_36,K_37,K_38,K_39,K_4,K_40,K_41,K_42,K_43,K_44,K_45,K_46,K_47,K_48,K_49,K_5,K_50,K_51,K_52,K_53,K_54,K_55,K_56,K_57,K_58,K_59,K_6,K_60,K_61,K_62,K_63,K_64,K_65,K_66,K_67,K_68,K_69,K_7,K_70,K_71,K_72,K_8,K_9,L_0,L_1,L_10,L_11,L_12,L_13,L_14,L_15,L_16,L_17,L_18,L_19,L_2,L_20,L_21,L_22,L_23,L_24,L_25,L_26,L_27,L_28,L_29,L_3,L_30,L_31,L_32,L_33,L_34,L_35,L_36,L_37,L_38,L_39,L_4,L_40,L_41,L_42,L_43,L_44,L_45,L_46,L_47,L_48,L_49,L_5,L_50,L_51,L_52,L_53,L_54,L_55,L_56,L_57,L_58,L_59,L_6,L_60,L_7,L_8,L_9,M_0,M_1,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_2,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_3,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_4,M_5,M_6,M_7,M_8,M_9,N_0,N_1,N_10,N_11,N_12,N_13,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,O_0,O_1,O_2,O_3,O_4,O_5,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
4,6,6,4.764705882352942,4,2,3,1,6,5,2,6,5,2,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,3,3,2,5,5,6,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,6,4,6,2,3,6,3,7,3,6,2,6,5,7,5,7,4,7,3,1,2,6,7,2,6,7,4,5,4,3,5,4,2,6,4.764705882352942,6,2,2,5,5,3,3,4,6,2,6,5,4,2,4,2,6,5,5,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,6,4,3,2,5,4,6,5,7,3,6,4,4,6
3,6,3,3.882352941176471,4,2,3,1,5,5,2,7,4,1,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,7,3,7,2,4,7,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,5,6,3,4,4,2,5,7,7,6,7,5,7,1,5,3,4,7,2,2,5,7,2,6,5,6,5,4,5,4,4,3,3,3.882352941176471,3,7,5,5,5,7,4,5,4,7,4,6,6,7,7,2,6,4,5,5,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,4,4,5,5,5,4,7,3,3,3,3,6
5,6,6,4.882352941176472,3,2,1,4,7,7,6,7,6,4,5,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6,7,7,7,2,1,7,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,6,3,6,1,2,6,3,7,5,4,4,6,2,7,7,7,5,6,5,2,2,4,7,4,6,4,6,5,4,6,5,6,4,7,4.882352941176472,6,5,5,5,2,1,3,2,4,3,4,5,5,6,6,4,6,5,5,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,5,4,5,2,5,4,3,2,5,3,7,5,5,5
4,4,6,4.352941176470588,3,1,2,4,7,7,1,3,5,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,5,5,3,1,4,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,4,4,6,2,2,6,2,5,7,7,2,6,3,4,5,5,6,4,6,1,2,4,7,7,6,1,6,6,2,3,6,6,4,4,4.352941176470588,6,2,3,7,5,3,2,3,6,7,5,4,5,6,6,2,6,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,3,3,3,5,2,7,6,5,2,4,2,4,4
4,4,5,3.882352941176471,2,1,4,3,5,4,2,5,3,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,6,6,3,6,2,5,6,6,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,5,4,5,2,2,4,2,6,7,4,3,3,4,6,6,2,5,4,6,3,4,3,4,2,2,4,4,3,4,4,3,4,5,5,3.882352941176471,5,4,4,1,2,2,4,3,4,1,1,4,4,3,4,4,4,4,4,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,5,4,5,2,3,4,4,2,6,3,5,5,2,4
4,4,3,3.117647058823529,1,4,3,2,4,3,5,5,4,4,4,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,5,2,3,4,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,4,4,3,3,2,4,2,2,3,4,5,3,4,5,2,3,4,4,5,6,5,5,5,3,2,6,2,3,4,5,4,4,3,5,3.117647058823529,3,4,6,5,6,6,4,5,4,5,6,4,3,3,4,4,3,3,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,4,4,5,4,5,5,5,4,3,4
5,6,5,4.235294117647058,4,1,3,2,6,2,3,7,5,7,1,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5,3,5,3,4,5,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,4,4,4,2,3,3,3,3,2,1,4,6,2,7,4,3,3,4,6,1,4,4,6,2,3,5,7,5,4,4,4,4,4,2,4.235294117647058,5,4,5,4,4,4,4,4,4,2,3,6,5,7,6,6,5,5,5,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,4,5,5,3,4,5,5,7,7,1,2,4,2,6
4,4,4,3.7647058823529416,4,1,3,2,5,5,4,5,4,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,5,5,5,5,3,3,4,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,4,4,6,2,2,6,2,6,6,3,5,5,5,6,5,5,6,6,5,5,5,5,5,4,3,2,4,4,2,4,4,4,3,4,3.7647058823529416,4,4,4,5,5,3,4,4,5,5,3,4,4,4,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,3,3,3,4,4,4,4,5,4,4,5,4,4
5,5,5,4.294117647058823,4,1,3,2,4,2,5,5,3,6,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,5,4,5,5,5,4,4,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,4,6,2,2,4,3,5,6,2,5,7,5,5,5,5,5,6,7,4,1,5,6,3,2,5,4,4,4,3,4,4,3,3,4.294117647058823,5,2,5,3,4,3,4,4,5,4,3,4,4,3,7,4,7,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,5,4,4,3,4,4,4,2,6,5,3,6,4,6
4,5,4,4.117647058823529,3,1,4,2,5,4,3,5,4,4,4,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,5,3,3,4,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4,5,4,6,2,2,4,3,6,4,4,5,5,4,6,5,6,5,5,6,6,3,5,5,2,3,3,3,4,3,4,4,4,3,5,4.117647058823529,4,4,4,4,4,3,4,4,5,4,2,4,4,4,6,4,5,4,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,4,4,5,4,5,3,5,4,4,6
4,4,4,3.7647058823529416,3,1,4,2,4,3,3,5,3,3,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,5,5,3,5,2,3,4,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4,4,4,4,2,2,4,2,5,5,5,3,4,4,5,4,4,4,4,5,3,4,4,5,4,3,3,5,4,4,3,4,4,4,3,3.7647058823529416,4,4,3,3,3,4,4,4,4,3,5,4,4,5,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,2,4,3,4,5,5,4,3,3,4,4
4,4,4,3.117647058823529,2,1,4,3,6,2,6,2,3,4,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5,4,4,2,2,4,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,4,5,4,2,1,4,2,6,7,4,2,2,4,6,5,4,1,5,3,6,5,3,2,4,2,4,2,3,4,3,3,2,5,2,3.117647058823529,4,2,5,2,5,3,4,4,4,6,2,2,3,2,2,4,2,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,4,4,4,2,3,4,2,1,2,2,2,5,5,3
5,4,5,4.0,2,1,3,4,6,6,3,6,5,7,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,5,5,6,5,6,6,4,5,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,5,4,6,1,2,5,3,7,5,1,5,6,3,7,7,7,7,4,4,7,3,6,6,7,2,3,1,2,2,4,4,5,2,5,4.0,5,3,4,3,3,1,3,2,4,5,6,4,4,1,5,4,6,5,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,5,3,3,3,4,3,5,6,5,3,5,4,5,4
3,4,4,3.2352941176470584,2,1,4,3,4,2,5,3,2,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,5,5,1,5,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,2,2,4,2,5,7,5,5,5,5,5,5,2,3,5,4,1,5,7,7,7,1,3,6,4,2,4,4,5,1,4,3.2352941176470584,4,5,4,5,5,3,5,4,4,4,5,4,4,4,4,2,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,2,3,3,3,3,5,5,3,4,4,2,3
4,4,3,3.5882352941176467,3,1,2,4,4,1,5,5,3,4,4,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,5,4,5,5,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,3,2,2,3,4,4,4,4,4,5,2,2,5,6,4,5,5,3,4,4,4,5,4,4,4,4,5,4,4,4,5,3.5882352941176467,3,5,4,4,5,6,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,3,4,2,4,4,4,5,5,4,4,4
4,4,4,3.7058823529411766,4,1,3,2,4,4,4,4,4,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,2,2,5,3,6,5,3,4,4,4,4,4,4,3,6,2,3,5,4,6,3,4,4,4,4,4,4,4,4,4,4,3.7058823529411766,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,2,4,4,4,4,4,4,4,5,4,4
4,4,4,3.4705882352941178,1,2,4,3,5,5,5,5,5,4,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,5,5,4,3,3,4,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,4,3,2,2,4,3,3,3,4,4,3,3,5,5,4,5,4,3,5,3,4,3,5,4,4,4,4,4,4,3,3,4,4,3.4705882352941178,4,5,4,3,3,3,3,3,4,3,3,4,4,5,3,4,4,4,4,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,4,2,4,3,5,4,4,5,4,4,4,3
